# host_unix_ns,fpga_counter_us
1786645003507508000,371968207
1786645004504292000,372969157
1786645005507756000,373968512
1786645006523425500,374988646
1786645007588419000,376058394
1786645008627517000,377078537
1786645009643709000,378098569
1786645010663718500,379129266
1786645011689927000,380150104
1786645012723401000,381188920
1786645013892860000,382348306
1786645014902846000,383357749
1786645015899408000,384348129
1786645016917566000,385368802
1786645017927547500,386400263
1786645018932931500,387397822
1786645019937822500,388388617
1786645020938521500,389398595
1786645021988045500,390448596
1786645023024950000,391480857
1786645024048437500,392508437
1786645025052597500,393508419
1786645026047583000,394518418
1786645027052732500,395508680
1786645028078217500,396548496
1786645029107970000,397568575
1786645030122595500,398578282
1786645031128376500,399579619
1786645032187754500,400618260
1786645034188839000,402115770
1786645036067537000,404539312
1786645037102580500,405568530
1786645038097988000,406558568
1786645039104735500,407568658
1786645040108094500,408568629
1786645041122797500,409587971
1786645042133012500,410597763
1786645043183430500,411648301
1786645044183718000,412647987
1786645045204256500,413658759
1786645046233850500,414688340
1786645047237822500,415698295
1786645048232579500,416698396
1786645049229520000,417696211
1786645050248178000,418718444
1786645051289198500,419748245
1786645052293883500,420758175
1786645053293467000,421757986
1786645054308296500,422778031
1786645055318080500,423788079
1786645056317844000,424788131
1786645057357794500,425848231
1786645058394453500,426868489
1786645059383690500,427838022
1786645060394121000,428860379
1786645061424312000,429879142
1786645062454807500,430919946
1786645063473450000,431928646
1786645064538446500,433028410
1786645065598622500,434059288
1786645066617738500,435078855
1786645067618040000,436078410
1786645068634741500,437098256
1786645069642627000,438098032
1786645070637594000,439098155
1786645071677724000,440168324
1786645072702821000,441168817
1786645073708350000,442168372
1786645074723150000,443188219
1786645075728773500,444188375
1786645076743295500,445208454
1786645077758378000,446228270
1786645078829072500,447318590
1786645079888110000,448347593
1786645080892917500,449358469
1786645081907590000,450377281
1786645082907898500,451388348
1786645083938537000,452388549
1786645084968057000,453427872
1786645086003086500,454478366
1786645087053263000,455507993
1786645088063630000,456528647
1786645089086020000,457548482
1786645090113094000,458568248
1786645091138215000,459608588
1786645092153047500,460618997
1786645093232879000,461698222
1786645094253043000,462708393
1786645095292704000,463758349
1786645096344701000,464800355
1786645097378841500,465838707
1786645098394136500,466858280
1786645099432754000,467888603
1786645100548222500,469007929
1786645101593158500,470058608
1786645102612856000,471067956
1786645103638207500,472098579
1786645104694595000,473120678
1786645105743166000,474208307
1786645106767967000,475228528
1786645107812557000,476267995
1786645108837605000,477308064
1786645109864364500,478318300
1786645110913043500,479369132
1786645111937626000,480388177
1786645112927571000,481387815
1786645113922432000,482377892
1786645115010210500,483478106
1786645116023048500,484489434
1786645117042774000,485497739
1786645118067860000,486527921
1786645119082258500,487537914
1786645120057701000,488528347
1786645121093790000,489548934
1786645122158064000,490618124
1786645123188793000,491648065
1786645124217567500,492678230
1786645125229414500,493697655
1786645126222820000,494688495
1786645127222970000,495677966
1786645128254291000,496708318
1786645129287510500,497738196
1786645130309444500,498777716
1786645131324698000,499793347
1786645132327694000,500787666
1786645133323031000,501778123
1786645134332993000,502798130
1786645135343918500,503799283
1786645136408044000,504868641
1786645137423073000,505877945
