# host_unix_ns,fpga_counter_us
1786384250879895500,1121616695
1786384251904348000,1122646575
1786384252934645000,1123676726
1786384253989715000,1124706545
1786384255034523500,1125776691
1786384256064767000,1126806852
1786384257074598000,1127816243
1786384258089515500,1128826817
1786384259104575500,1129846384
1786384260119791000,1130866140
1786384261154261500,1131876791
1786384262194086000,1132936452
1786384263219530000,1133956387
1786384264224820000,1134966375
1786384265254910000,1135996587
1786384266316523000,1137056502
1786384267324911000,1138076226
1786384268343916000,1139066448
1786384269389817000,1140127084
1786384270445182000,1141196463
1786384271485118000,1142226396
1786384272506370500,1143246681
1786384273531608000,1144266481
1786384274545729500,1145276768
1786384275614891500,1146376108
1786384276670656000,1147416495
1786384277699645500,1148435888
1786384278730096500,1149466364
1786384279774541500,1150516406
1786384280796007500,1151545875
1786384281810124500,1152556389
1786384282861476500,1153606329
1786384283884620500,1154626505
1786384284909890500,1155656850
1786384285928826500,1156666295
1786384286959386500,1157696440
1786384287969968000,1158716263
1786384288984660000,1159726776
1786384290049461000,1160795925
1786384291060251500,1161796731
1786384292115954000,1162857569
1786384293144982500,1163886183
1786384294184649000,1164926652
1786384295209568000,1165956125
1786384296249408000,1166989000
1786384297314646500,1168066971
1786384298334742500,1169076195
1786384299349561000,1170096566
1786384300425039000,1171156528
1786384301464967500,1172206523
1786384302495154500,1173236508
1786384303520099000,1174269469
1786384304614871500,1175356029
1786384305644886500,1176388027
1786384306676118500,1177418407
1786384307705332000,1178447871
1786384308744963000,1179486420
1786384309790292000,1180536259
1786384310819809000,1181565956
1786384311830038500,1182576454
1786384312839513000,1183576363
1786384313854579500,1184596313
1786384314849912500,1185596386
1786384315889874000,1186626148
1786384316914439500,1187656195
1786384317924729500,1188666380
1786384318924912000,1189675735
1786384319924778500,1190666287
1786384320929435500,1191676230
1786384321949595500,1192688487
1786384322999306500,1193735676
1786384324029632000,1194775650
1786384325167085000,1195794570
1786384326354756000,1197096268
1786384327379668000,1198115865
1786384328405749000,1199156267
1786384329424781000,1200166383
1786384330439389000,1201186504
1786384331464750500,1202206358
1786384332524970000,1203236245
1786384333609746000,1204346154
1786384334644929500,1205386139
1786384335674931000,1206419010
