# host_unix_ns,fpga_counter_us
1786473121876307500,886444046
1786473122910944000,887491866
1786473123945883000,888520293
1786473125004883000,889541362
1786473126035134000,890610139
1786473127080237000,891650224
1786473128125220500,892700984
1786473129126260000,893699983
1786473130116597500,894700241
1786473131136115000,895711016
1786473132210300000,896813149
1786473133279899000,897850362
1786473134300247000,898880344
1786473135285651000,899870233
1786473136294757500,900870307
1786473137293717000,901860293
1786473138309937500,902879582
1786473139324929000,903933896
1786473140335084500,904910316
1786473141341369000,905921325
1786473142332184500,906900700
1786473143335469500,907911545
1786473144360373000,908939787
1786473145362268500,909950051
1786473146383016000,910930715
1786473147426014500,912000142
1786473148420345000,912990751
1786473149410366500,913990668
1786473150419737500,914990178
1786473151415136000,915990707
1786473152390453000,916970074
1786473153400656000,917960274
1786473154426993500,919000522
1786473155451185000,920020580
1786473156490316500,921060869
1786473157505851000,922080564
1786473158535563000,923120435
1786473159551207500,924120500
1786473160600446000,925160080
1786473161655891500,926229775
1786473162683126000,927259495
1786473163690733500,928271041
1786473164700376500,929289884
1786473165770794500,930350434
1786473166781265500,931361347
1786473167792304500,932380059
1786473168786443000,933370050
1786473169815108500,934389843
1786473170825561000,935400452
1786473171805330000,936389652
1786473172804867500,937389492
1786473173813600000,938390291
1786473174824537000,939369873
1786473175864838500,940441259
1786473176880194000,941450005
1786473177864318500,942450301
1786473178855236000,943429998
1786473179845184000,944430391
1786473180871148500,945450466
1786473181931292000,946471724
1786473182970649000,947549893
1786473183990197500,948571982
1786473185009740000,949579691
1786473186031774500,950609670
1786473187055737000,951630070
1786473188090175000,952670631
1786473189144791000,953689577
1786473190194658000,954770639
1786473191210727500,955790895
1786473192220639000,956801163
1786473193215055500,957780230
1786473194224973000,958799805
1786473195234499500,959809670
1786473196254799000,960820584
1786473197304455000,961880041
1786473198280101500,962879991
1786473199239681000,963819467
1786473200234408500,964800481
1786473201234697500,965810447
1786473202217246500,966800175
1786473203195382000,967779968
1786473204199423000,968780814
1786473205194648000,969781081
1786473206205753500,970781043
1786473207204929500,971779605
1786473208209776000,972799706
1786473209209912000,973790429
1786473210210231500,974780335
1786473211244586000,975829344
1786473212249916000,976830012
1786473213285074000,977860017
1786473214317752000,978890844
1786473215355405500,979931440
1786473216361038500,980949901
1786473217364887500,981939395
1786473218440485000,982999802
1786473219654704000,984270709
1786473220824356500,985402995
1786473221825654000,986409103
1786473222855698000,987433581
1786473223877128000,988465772
1786473224923756000,989483977
1786473225955105500,990541757
1786473226939600000,991510572
1786473227954347500,992540388
1786473228954819500,993540309
1786473229954425500,994530468
1786473230944432500,995519437
1786473231994832000,996551148
1786473233024732500,997610629
1786473234004220000,998589367
1786473234960029000,999549725
1786473235965753500,1000540667
1786473236985643000,1001561670
1786473238000845500,1002579313
1786473239004491500,1003589443
1786473239989995000,1004569476
1786473240989337000,1005560036
1786473241990535500,1006561949
1786473243000138500,1007580357
1786473244014369500,1008599885
1786473245029833000,1009603539
1786473246049819500,1010619612
1786473247045038000,1011629929
1786473248060096000,1012629886
1786473249080308000,1013650183
1786473250080203500,1014670500
1786473251085386000,1015660541
1786473252120716000,1016700853
1786473253124569500,1017699838
1786473254186341500,1018760889
1786473255243558000,1019780682
1786473256391394000,1020960034
1786473257424898500,1022001453
1786473258454564000,1023042906
1786473259485299000,1024060031
1786473260505342000,1025090107
1786473261554646000,1026130893
1786473262555880500,1027139587
1786473263559349000,1028139853
1786473264549354500,1029139910
1786473265524618500,1030110020
1786473266508346000,1031079286
1786473267494262000,1032069899
1786473268520143000,1033099743
1786473269514693500,1034089934
1786473270524454500,1035090432
1786473271559772000,1036140232
1786473272600039000,1037170600
1786473273614603000,1038179713
1786473274608507000,1039179239
1786473275634701500,1040219647
1786473276649770000,1041229670
1786473277680558000,1042250591
1786473278709359000,1043280104
1786473279730414500,1044309883
1786473280759820500,1045340614
1786473281799704500,1046370110
1786473282846179000,1047421395
1786473283864932000,1048439925
1786473284890024000,1049459664
1786473285920675000,1050500466
1786473286945261000,1051520099
1786473287985087000,1052559910
1786473288999047500,1053569612
1786473290037516500,1054610611
1786473291059741000,1055640952
1786473292085395500,1056660286
1786473293094394000,1057679278
1786473294069354500,1058649449
1786473295079797500,1059659724
1786473296063844000,1060649567
1786473297069702500,1061640205
1786473298074811500,1062649210
1786473299099899500,1063679403
1786473300114837500,1064679794
1786473301130840000,1065709754
1786473302094335500,1066679597
1786473303070316000,1067659301
1786473304104029000,1068699555
1786473305058801000,1069639616
1786473306054944000,1070639807
1786473307079935500,1071659196
1786473308100316500,1072670866
1786473309124861500,1073701610
1786473310165560500,1074740015
1786473311209587500,1075783569
1786473312204235500,1076789634
1786473313209385000,1077789392
1786473314234788000,1078810446
1786473315213839000,1079799566
1786473316172673500,1080749242
1786473317154109500,1081739094
1786473318170052000,1082785851
1786473319635751000,1084217142
1786473320669971000,1085250383
1786473321714755500,1086289892
1786473322704068000,1087279482
1786473323725028000,1088300454
1786473324755072500,1089339866
1786473325775744000,1090350193
1786473326815373500,1091390486
1786473327862877500,1092441119
1786473328906518000,1093480598
1786473329924090500,1094509350
1786473330930523500,1095509989
1786473331934349000,1096508955
1786473332955476000,1097531011
1786473333985325000,1098559903
1786473334995497500,1099570076
1786473336004936000,1100579458
1786473337035440500,1101612231
1786473338059942000,1102639687
1786473339045031000,1103619772
1786473340069471500,1104639927
1786473341101037000,1105679812
1786473342127424500,1106701932
1786473343636586500,1108209567
1786473344669199000,1109240740
1786473345694399500,1110269524
1786473346694365500,1111269447
1786473347719329500,1112300387
1786473348719545000,1113311512
1786473349735877500,1114324139
1786473350725062500,1115309450
1786473351714188000,1116289032
1786473352719484500,1117289461
1786473353724104500,1118299917
1786473354719845500,1119299823
1786473355744193000,1120320379
1786473356809491500,1121389451
1786473357834101000,1122410124
1786473358839466500,1123420181
1786473359854590500,1124430396
1786473360855766500,1125439681
1786473361839196500,1126399260
1786473362834601500,1127419594
1786473363869186000,1128449475
1786473364895067500,1129470617
1786473365918831500,1130509621
1786473366954602500,1131540386
1786473367962165500,1132530672
1786473368990115500,1133569246
1786473370014635000,1134599194
1786473371079515000,1135659257
1786473372099356500,1136680210
1786473373093726500,1137659415
1786473374089428000,1138659627
1786473375108912000,1139691721
1786473376100455500,1140669260
1786473377114682500,1141689652
1786473378198048500,1142770247
1786473379209015000,1143789978
1786473380214706000,1144800098
1786473381258969500,1145829251
1786473382279643500,1146859135
1786473383279939000,1147849347
1786473384274292000,1148849625
1786473385324818500,1149899989
1786473386334210500,1150909311
1786473387379075500,1151959208
1786473388374159500,1152959378
1786473389364334000,1153940932
1786473390405100500,1154979459
1786473391434967500,1156009922
1786473392539222000,1157100611
1786473393559109000,1158139619
1786473394564407000,1159150003
1786473395590033000,1160169171
1786473396609345500,1161199444
1786473397620368500,1162199145
1786473398634854000,1163210933
1786473399712437000,1164280346
1786473400735173000,1165299646
1786473401773926000,1166349476
1786473402867228500,1167399467
1786473403919680000,1168499263
1786473404924613000,1169509279
1786473405909093000,1170479248
1786473407040126000,1171610505
1786473408058755500,1172629901
1786473409065146500,1173639442
1786473410076194500,1174649535
1786473411117585500,1175694878
1786473412156901500,1176729621
1786473413164863500,1177739889
1786473414180004500,1178759235
1786473415189953500,1179771470
1786473416190529000,1180759569
