# host_unix_ns,fpga_counter_us
1786402042222172500,528491881
1786402043261681500,529528475
1786402044302763000,530568225
1786402045336343500,531608484
1786402046356501500,532628117
1786402047363277500,533628687
1786402048411477000,534658484
1786402049446773000,535718158
1786402050478143500,536748431
1786402051574435500,537852063
1786402052622686500,538898302
1786402053648917000,539909039
1786402054662076500,540938203
1786402055666350500,541938345
1786402056689506500,542947950
1786402057701826000,543978418
1786402058736379500,544978567
1786402059776572500,546028603
1786402060797086000,547068529
1786402061866751500,548162060
1786402063038348000,549332985
1786402064066595500,550318872
1786402065091522000,551358561
1786402066132372000,552409319
1786402067138245000,553408361
1786402068156422500,554418276
1786402069192186000,555458403
1786402070196638000,556468688
1786402071203463500,557478520
1786402072211608000,558477884
1786402073261983000,559497973
1786402074306514000,560568250
1786402075321879000,561588841
1786402076352076000,562618784
1786402077371775000,563638510
1786402078401608500,564657949
1786402079426948500,565678818
1786402080515858000,566788107
1786402081521925000,567799397
1786402082566523500,568839231
1786402083622004000,569888533
1786402084646685500,570898715
1786402085676650500,571948821
1786402086701978000,572968443
1786402087752694000,574028026
1786402088781969500,575058765
1786402089808763000,576078673
1786402090826654000,577088378
1786402091851469000,578108741
1786402092888021000,579128380
1786402094209959000,580443258
1786402095899022000,582073637
1786402097339274500,583570781
1786402098701643000,584949623
1786402099998540000,586200210
1786402101453329000,587569678
1786402103558305000,589681800
1786402104671871000,590938316
1786402105687013000,591958105
1786402106712225000,592979184
1786402107717003000,593988484
1786402108787024500,595028187
1786402109837397500,596098858
1786402110881774000,597158152
1786402111901754500,598168018
1786402112921527000,599188170
1786402113942011500,600218125
1786402114962303000,601228601
1786402116021994500,602258589
1786402117068022500,603338266
1786402118092232000,604368624
1786402119123358000,605388539
1786402120167312000,606428904
1786402121211781000,607478402
1786402122217309000,608488039
1786402123252406000,609540276
1786402124302156000,610570754
1786402125332212500,611598608
1786402126361950000,612628575
1786402127371782500,613648570
1786402128387245000,614649413
1786402129406771500,615659460
1786402130417000500,616678115
1786402131427211000,617688279
1786402132442369500,618707757
1786402133451929000,619728242
1786402134471770500,620738467
1786402135467062500,621738557
1786402136481876500,622758623
1786402137516337500,623758022
1786402138561904500,624838337
1786402139573292000,625828551
1786402140607353000,626878073
1786402141661956500,627928194
1786402142687380500,628958679
1786402143722058000,629998297
1786402144756966500,630998378
1786402145802424500,632068660
1786402146848110000,633118328
1786402147842641000,634118541
1786402148857169000,635128477
1786402149866577500,636128580
1786402150873976000,637128226
1786402151922271500,638218340
1786402152966851500,639228353
1786402153977037500,640238210
1786402154973263000,641238300
1786402155977039000,642248261
1786402156998702500,643268343
1786402158012529000,644278526
1786402159052107500,645338335
1786402160102252000,646378093
1786402161112598000,647368188
1786402162112872000,648387726
1786402163107210500,649377449
1786402164101992000,650368149
1786402165143181500,651378631
1786402166232197000,652468320
1786402167283093000,653548487
1786402168313035500,654578169
1786402169342469500,655608289
1786402170382453500,656648218
1786402171392337000,657658172
1786402172413160000,658678427
1786402173483942500,659748008
1786402174508472000,660768319
1786402175512526500,661778273
1786402176511830500,662777760
1786402177537325500,663798123
1786402178557101000,664818369
1786402179573531500,665848162
1786402180620691500,666889239
1786402181622528500,667900509
1786402182637186500,668897870
1786402183652708000,669918516
1786402184652566000,670909165
1786402185668153500,671938165
1786402186702506000,672968101
1786402187780799000,674047697
1786402188782611000,675047784
1786402189787084000,676068709
1786402190787168000,677057690
1786402191802072500,678061391
1786402192811895000,679080361
1786402193832805500,680100223
1786402194913234000,681167954
1786402195932578000,682197582
1786402196958184500,683218202
1786402197977576000,684237749
1786402199007459000,685278663
1786402200003593000,686277406
1786402201023216000,687298205
1786402202112058500,688377612
1786402203187656500,689408837
1786402204262190500,690518413
1786402205291927500,691558099
1786402206322829000,692588088
1786402207357524000,693618304
1786402208392455500,694658188
1786402209982559500,696248508
1786402211032880500,697298049
1786402212048596500,698318060
1786402213087570500,699348763
1786402214132654500,700399169
1786402215152792000,701418533
1786402216183993500,702440457
1786402217223276500,703488513
1786402218242460000,704508285
1786402219279659500,705538697
1786402220312630500,706579093
1786402221342916500,707608555
1786402223009367000,708944990
1786402225576546500,711961268
1786402227317570000,713409457
1786402229680017000,715973875
1786402232522443500,718839434
1786402234318396000,720667718
1786402235498974000,721799682
1786402236749476500,722989673
1786402237955608500,724179458
1786402239088639000,725388199
1786402240209922500,726519309
1786402241448855500,727649779
1786402242907138000,729160698
1786402244466583500,730677769
1786402245834956000,732079854
1786402246954400500,733254195
1786402248048170500,734349351
1786402249268344500,735509690
1786402250400513000,736639758
1786402251525484000,737768750
1786402252651332000,738899257
1786402254025832000,740229255
1786402255628842000,741779539
1786402256965196000,743269675
1786402258181799500,744419443
1786402259378443000,745599409
1786402260521865500,746758642
1786402261780614000,748009507
1786402263267177000,749528132
1786402264312653500,750578225
1786402265327616500,751587845
1786402266418874500,752678079
1786402267427989500,753697876
1786402268432172000,754699164
1786402269457849000,755718475
1786402270477285000,756747748
1786402271471462000,757727637
1786402272458064500,758728117
1786402273492537500,759768200
1786402274528093000,760787891
1786402275558089000,761827692
1786402276583501000,762858196
1786402277587568000,763858478
1786402278592255000,764857910
1786402279623139500,765877975
1786402280712982500,766978034
1786402281722118000,767977605
1786402282727732500,769007986
1786402283732912000,769998508
1786402284768165000,771028182
1786402285808158000,772067615
1786402286822466000,773077799
1786402287852751000,774138302
1786402288882979500,775148899
1786402289913183500,776177909
1786402290943034500,777207794
1786402291967731000,778238001
1786402292972457500,779247719
1786402293987510500,780247343
1786402295064697500,781328647
1786402296092870500,782358281
1786402297132608000,783387821
1786402298152501000,784417648
1786402299182841500,785447585
1786402300207522000,786477554
1786402301217638000,787478524
1786402302303300000,788547827
1786402303347554000,789617873
1786402304343449500,790607877
1786402305357151000,791627703
1786402306352299500,792627528
1786402307388210000,793647722
1786402308417782500,794677634
1786402309498513500,795767264
1786402310532979000,796797647
1786402311542399500,797807818
1786402312574068000,798838224
1786402313607761500,799879582
1786402314627816000,800888171
1786402315703860500,801968059
1786402316798312000,803057348
1786402317834280000,804097730
1786402318848273000,805118043
1786402319874562500,806137910
1786402320892821000,807167351
1786402321893891000,808167736
1786402322910504500,809167808
1786402323922206500,810187560
1786402324907990000,811177633
1786402325933241500,812197848
1786402326962918000,813227544
1786402327984775000,814257629
1786402328998868000,815267901
1786402330003003500,816267755
1786402331097977500,817368524
1786402332138353500,818398076
1786402333188582500,819448791
1786402334223361000,820487518
1786402335237984000,821508432
1786402336253309000,822517951
1786402337283181500,823547884
1786402338317995000,824577843
1786402339383022500,825647780
1786402340423420500,826688860
1786402341428183500,827697673
1786402342437882000,828707749
1786402343462890000,829727726
1786402344472813500,830737576
1786402345553311000,831817873
1786402346584346500,832847894
1786402347613397000,833877606
1786402348628046500,834897429
1786402349643238000,835907926
1786402350673423500,836938089
1786402351728876500,837947988
1786402352827982000,839057753
1786402353903316000,840167193
1786402354938317500,841197810
1786402355973592500,842237893
1786402357003818500,843267438
1786402358033511500,844298920
1786402359063143000,845317819
1786402360101182000,846367389
1786402361130395500,847397489
1786402362144133500,848418192
1786402363178429500,849447940
1786402364198587000,850467888
1786402365227595500,851498355
1786402366282473500,852537902
1786402367316155000,853587865
1786402368347472500,854618529
1786402369374564000,855637717
1786402370399304500,856677485
1786402371408923000,857687268
1786402372448782500,858717938
1786402373514477000,859800521
1786402374578266500,860837795
1786402375637649500,861920134
1786402376711013000,862947801
1786402378174875000,864449848
1786402379196675000,865477855
1786402380288409500,866539629
1786402381336234500,867617987
1786402382375844000,868637522
1786402383421479500,869697631
1786402384465659000,870747595
1786402385510771000,871787435
1786402386530976000,872807741
1786402387575287500,873817626
1786402388630986000,874914125
1786402389679700500,875957540
1786402390699715500,876977715
1786402391714763000,877997848
1786402392729401000,879007445
1786402393738860500,880017985
1786402394769535500,881037565
1786402395788826000,882077388
1786402396833971500,883118248
1786402397838989000,884117370
1786402398853594000,885128359
1786402399878561500,886157793
1786402400903316000,887187799
1786402401933482000,888188226
1786402402969492000,889247480
1786402403983476000,890267184
1786402404998584000,891277220
1786402406013574000,892287677
1786402407028361500,893307617
1786402408035718000,894307495
1786402409079409000,895327705
1786402410139175500,896418064
1786402411238664000,897517529
1786402412253677000,898527424
1786402413263449000,899546479
1786402414263834000,900557355
1786402415262725500,901538113
1786402416308786000,902558600
1786402417353326000,903627758
1786402418417530500,904687231
1786402419438113500,905718228
1786402420453296000,906737306
1786402421463609000,907747295
1786402422488156000,908767711
1786402423539103500,909849727
1786402424577608000,910858532
1786402425607439500,911877555
1786402426612513500,912897105
1786402427618112000,913897578
1786402428627986000,914907249
1786402429638807500,915917551
1786402430687648000,917002682
1786402431738738000,918017017
1786402432767886000,919057376
1786402433777784000,920067179
1786402434797454500,921077611
1786402435837418500,922117643
1786402436877248000,923161897
1786402437917596500,924227715
1786402438957312000,925247151
1786402439977602500,926257505
1786402441017600500,927297738
1786402442042586000,928327429
1786402443053147500,929338978
1786402444062597500,930347315
1786402445092614000,931377434
1786402446127932000,932408954
1786402447137367000,933417798
1786402448157570000,934437788
1786402449162407000,935437218
1786402450172460000,936447892
1786402451187589000,937467800
1786402452237331500,938527178
1786402453262177500,939547465
1786402454267116000,940557552
1786402455252179500,941527243
1786402456262611500,942547803
1786402457292551500,943567126
1786402458328429000,944608201
1786402459372185500,945677659
1786402460417242500,946690072
1786402461442703500,947727738
1786402462462440000,948737211
1786402463487359000,949756945
1786402464517227500,950794314
1786402465537211500,951817518
1786402466587880000,952896867
1786402467639046500,953906745
1786402468657663000,954937401
1786402469682437500,955967161
1786402470712368500,956998861
1786402471712317000,957997347
1786402472742517500,959027270
1786402473774982000,960056709
1786402474787796000,961067559
1786402475807492500,962082980
1786402476817184500,963097204
1786402477837163500,964117875
1786402478873008500,965147302
1786402479932793500,966207566
1786402480997423000,967290966
1786402482007904000,968288058
1786402483012379500,969296983
1786402484027580500,970297381
1786402485037385500,971317153
1786402486057235500,972337389
1786402487083960500,973368201
1786402488148885000,974408507
1786402489188249000,975467743
1786402490227221500,976507471
1786402491248954000,977529899
1786402492272616000,978556849
1786402493287365000,979567632
1786402494313936000,980598528
1786402495376178500,981646974
1786402496404667500,982687184
1786402497427508000,983707375
1786402498442940000,984727148
1786402499458218000,985737541
1786402500503357000,986790963
1786402501547924500,987827464
1786402502627828500,988897195
1786402503679473500,989956548
1786402504714873000,990997283
1786402505723509000,991996932
1786402506762730500,993037357
1786402507807424500,994086488
1786402508822364000,995117079
1786402509827581500,996096547
1786402510863765500,997137384
1786402511887543000,998166813
1786402512872356500,999157547
1786402513887134500,1000167363
1786402514912878500,1001197256
1786402515937022500,1002207101
1786402516972454000,1003256799
1786402517998455000,1004277086
1786402519018557000,1005297435
1786402520038571000,1006317143
1786402521022136500,1007307039
1786402522022235500,1008297222
1786402523082713000,1009367546
1786402524133600500,1010407465
1786402525168270000,1011447211
1786402526196912000,1012477179
1786402527196978500,1013477321
1786402528207283500,1014487352
1786402529241963500,1015517112
1786402530262169500,1016547110
1786402531277690500,1017557209
1786402532322517000,1018607633
1786402533347091500,1019627371
1786402534358474000,1020646822
1786402535352163500,1021627210
1786402536347035000,1022627564
1786402537367197000,1023647205
1786402538416935500,1024697248
1786402539417484500,1025697304
1786402540471918500,1026747097
1786402541476881500,1027756899
1786402542497462000,1028777259
1786402543526925000,1029806441
1786402544531886500,1030806910
1786402545578129500,1031856789
1786402546566995000,1032856749
1786402547562341500,1033850495
1786402548588715000,1034876879
1786402549593620500,1035877462
1786402550597122500,1036886980
1786402551597642500,1037887020
1786402552677186500,1038957150
1786402553712259500,1039997062
1786402554722523000,1041008064
1786402555742807500,1042027492
1786402556756919500,1043037065
1786402557761857000,1044037645
1786402558792203000,1045067446
1786402559872656500,1046157252
1786402560907434500,1047187438
1786402561927035000,1048216850
1786402562962120000,1049236497
1786402563977690000,1050257186
1786402564992000500,1051267382
1786402566001902500,1052280510
1786402567032126000,1053306973
1786402568036635500,1054317671
1786402569051769500,1055317174
1786402570087905500,1056366973
1786402571108525500,1057387508
1786402572132579500,1058420170
1786402573169231000,1059437058
1786402574247341000,1060527506
1786402575262490500,1061537249
1786402576307213000,1062586970
1786402577327255500,1063607495
1786402578331949000,1064617313
1786402579372421500,1065657060
1786402580392448500,1066676907
1786402581417230500,1067697032
1786402582431848500,1068716868
1786402583426926500,1069706994
1786402584462206000,1070747340
1786402585482165500,1071767357
1786402586502018500,1072786660
1786402587526961000,1073807034
1786402588541789500,1074817260
1786402589536843000,1075816872
1786402590547221000,1076837191
1786402591572668000,1077846872
1786402592638531500,1078921066
1786402593698243000,1079976913
1786402594752338500,1081027371
1786402595831897500,1082117145
1786402596861349500,1083136731
1786402597857454500,1084146724
1786402598856656000,1085147217
1786402599852061000,1086146532
1786402600877009500,1087166964
1786402601945631000,1088186978
1786402603042210500,1089349175
1786402604097814500,1090377367
1786402605127273000,1091407207
1786402606142318500,1092416784
1786402607163552500,1093447470
1786402608182371500,1094466504
1786402609249148500,1095507162
1786402610266886000,1096546930
1786402611282063500,1097557551
1786402612311662000,1098599302
1786402613327042500,1099609122
1786402614321939500,1100596973
1786402615316532000,1101606584
1786402616307987000,1102576842
1786402617331905500,1103607343
1786402618392345000,1104667244
1786402619432426000,1105707109
1786402620442421500,1106728775
1786402621431645000,1107706359
1786402622421541500,1108708083
1786402623451884000,1109717258
1786402624478837000,1110747237
1786402625497326000,1111776950
1786402626520590000,1112797166
1786402627542028000,1113817809
1786402628578461000,1114856859
1786402629602182500,1115886663
1786402630641856000,1116896900
1786402631686630500,1117966973
1786402632707230000,1118997052
1786402633744194500,1120017076
1786402634772109000,1121056610
1786402635801795500,1122087087
1786402636823438000,1123096879
1786402637870959500,1124116532
1786402638946999000,1125216694
1786402639962629500,1126252525
1786402640982141500,1127266733
1786402642002039500,1128286784
1786402643037241000,1129316134
